Id,Name,Type,Industry,Rating
001dM000023pphDQAQ,Dummy Account 122,Customer,Healthcare,Hot
001dM000023pphEQAQ,Dummy Account 123,Partner,Finance,Warm
001dM000023pphFQAQ,Dummy Account 124,Customer,Healthcare,Hot
001dM000023pphGQAQ,Dummy Account 125,Customer,Finance,Hot
001dM000023pphHQAQ,Dummy Account 126,Partner,Retail,Hot
001dM000023pphIQAQ,Dummy Account 127,Partner,Healthcare,Cold
001dM000023pphJQAQ,Dummy Account 128,Customer,Healthcare,Hot
001dM000023pphKQAQ,Dummy Account 129,Prospect,Finance,Warm
001dM000023pphLQAQ,Dummy Account 130,Customer,Technology,Hot
001dM000023pphMQAQ,Dummy Account 131,Prospect,Finance,Warm
001dM000023pphNQAQ,Dummy Account 132,Customer,Finance,Hot
001dM000023pphOQAQ,Dummy Account 133,Customer,Technology,Warm
001dM000023pphPQAQ,Dummy Account 134,Customer,Technology,Hot
001dM000023pphQQAQ,Dummy Account 135,Partner,Finance,Hot
001dM000023pphRQAQ,Dummy Account 136,Prospect,Healthcare,Warm
001dM000023pphSQAQ,Dummy Account 137,Partner,Technology,Warm
001dM000023pphTQAQ,Dummy Account 138,Partner,Retail,Warm
001dM000023pphUQAQ,Dummy Account 139,Partner,Finance,Warm
001dM000023pphVQAQ,Dummy Account 140,Partner,Retail,Cold
001dM000023pphWQAQ,Dummy Account 141,Prospect,Retail,Warm
001dM000023pphXQAQ,Dummy Account 142,Customer,Healthcare,Cold
001dM000023pphYQAQ,Dummy Account 143,Customer,Retail,Warm
001dM000023pphZQAQ,Dummy Account 144,Customer,Healthcare,Cold
001dM000023pphaQAA,Dummy Account 145,Prospect,Technology,Warm
001dM000023pphbQAA,Dummy Account 146,Prospect,Healthcare,Hot
001dM000023pphcQAA,Dummy Account 147,Partner,Technology,Warm
001dM000023pphdQAA,Dummy Account 148,Customer,Finance,Cold
001dM000023ppheQAA,Dummy Account 149,Partner,Technology,Warm
001dM000023pphfQAA,Dummy Account 150,Prospect,Retail,Hot
001dM000023pphgQAA,Dummy Account 151,Prospect,Technology,Warm
001dM000023pphhQAA,Dummy Account 152,Partner,Healthcare,Cold
001dM000023pphiQAA,Dummy Account 153,Partner,Finance,Warm
001dM000023pphjQAA,Dummy Account 154,Partner,Retail,Cold
001dM000023pphkQAA,Dummy Account 155,Customer,Technology,Hot
001dM000023pphlQAA,Dummy Account 156,Prospect,Healthcare,Hot
001dM000023pphmQAA,Dummy Account 157,Partner,Finance,Warm
001dM000023pphnQAA,Dummy Account 158,Prospect,Finance,Hot
001dM000023pphoQAA,Dummy Account 159,Partner,Technology,Hot
001dM000023pphpQAA,Dummy Account 160,Customer,Finance,Cold
001dM000023pphqQAA,Dummy Account 161,Partner,Finance,Hot
001dM000023pphrQAA,Dummy Account 162,Prospect,Technology,Cold
001dM000023pphsQAA,Dummy Account 163,Prospect,Retail,Cold
001dM000023pphtQAA,Dummy Account 164,Customer,Retail,Hot
001dM000023pphuQAA,Dummy Account 165,Partner,Retail,Hot
001dM000023pphvQAA,Dummy Account 166,Prospect,Finance,Hot
001dM000023pphwQAA,Dummy Account 167,Prospect,Technology,Hot
001dM000023pphxQAA,Dummy Account 168,Customer,Technology,Warm
001dM000023pphyQAA,Dummy Account 169,Customer,Finance,Cold
001dM000023pphzQAA,Dummy Account 170,Partner,Finance,Warm
001dM000023ppi0QAA,Dummy Account 171,Partner,Finance,Hot
001dM000023ppi1QAA,Dummy Account 172,Partner,Technology,Cold
001dM000023ppi2QAA,Dummy Account 173,Partner,Healthcare,Cold
001dM000023ppi3QAA,Dummy Account 174,Partner,Technology,Warm
001dM000023ppi4QAA,Dummy Account 175,Prospect,Finance,Hot
001dM000023ppi5QAA,Dummy Account 176,Partner,Technology,Cold
001dM000023ppi6QAA,Dummy Account 177,Prospect,Finance,Warm
001dM000023ppi7QAA,Dummy Account 178,Prospect,Finance,Hot
001dM000023ppi8QAA,Dummy Account 179,Customer,Technology,Warm
001dM000023ppi9QAA,Dummy Account 180,Prospect,Finance,Cold
001dM000023ppiAQAQ,Dummy Account 181,Prospect,Healthcare,Cold
001dM000023ppiBQAQ,Dummy Account 182,Prospect,Technology,Warm
001dM000023ppiCQAQ,Dummy Account 183,Customer,Retail,Warm
001dM000023ppiDQAQ,Dummy Account 184,Customer,Finance,Hot
001dM000023ppiEQAQ,Dummy Account 185,Partner,Healthcare,Hot
001dM000023ppiFQAQ,Dummy Account 186,Partner,Finance,Warm
001dM000023ppiGQAQ,Dummy Account 187,Customer,Technology,Hot
001dM000023ppiHQAQ,Dummy Account 188,Customer,Technology,Warm
001dM000023ppiIQAQ,Dummy Account 189,Prospect,Finance,Hot
001dM000023ppiJQAQ,Dummy Account 190,Prospect,Finance,Hot
001dM000023ppiKQAQ,Dummy Account 191,Customer,Technology,Warm
001dM000023ppiLQAQ,Dummy Account 192,Partner,Finance,Cold
001dM000023ppiMQAQ,Dummy Account 193,Customer,Finance,Cold
001dM000023ppiNQAQ,Dummy Account 194,Prospect,Finance,Cold
001dM000023ppiOQAQ,Dummy Account 195,Customer,Technology,Warm
001dM000023ppiPQAQ,Dummy Account 196,Prospect,Finance,Cold
001dM000023ppiQQAQ,Dummy Account 197,Partner,Healthcare,Warm
001dM000023ppiRQAQ,Dummy Account 198,Partner,Healthcare,Warm
001dM000023ppiSQAQ,Dummy Account 199,Customer,Technology,Cold
001dM000023ppiTQAQ,Dummy Account 200,Partner,Retail,Hot
001dM000023prsMQAQ,Dummy Account 201,Customer,Retail,Cold
001dM000023prsNQAQ,Dummy Account 202,Prospect,Healthcare,Cold
001dM000023prsOQAQ,Dummy Account 203,Partner,Healthcare,Hot
001dM000023prsPQAQ,Dummy Account 204,Prospect,Healthcare,Warm
001dM000023prsQQAQ,Dummy Account 205,Prospect,Retail,Hot
001dM000023prsRQAQ,Dummy Account 206,Customer,Finance,Cold
001dM000023prsSQAQ,Dummy Account 207,Prospect,Healthcare,Hot
001dM000023prsTQAQ,Dummy Account 208,Customer,Finance,Hot
001dM000023prsUQAQ,Dummy Account 209,Customer,Retail,Warm
001dM000023prsVQAQ,Dummy Account 210,Prospect,Finance,Cold
001dM000023prsWQAQ,Dummy Account 211,Prospect,Healthcare,Cold
001dM000023prsXQAQ,Dummy Account 212,Prospect,Finance,Hot
001dM000023prsYQAQ,Dummy Account 213,Prospect,Finance,Cold
001dM000023prsZQAQ,Dummy Account 214,Prospect,Healthcare,Warm
001dM000023prsaQAA,Dummy Account 215,Customer,Retail,Warm
001dM000023prsbQAA,Dummy Account 216,Partner,Technology,Cold
001dM000023prscQAA,Dummy Account 217,Customer,Healthcare,Cold
001dM000023prsdQAA,Dummy Account 218,Customer,Healthcare,Warm
001dM000023prseQAA,Dummy Account 219,Partner,Technology,Hot
001dM000023prsfQAA,Dummy Account 220,Prospect,Healthcare,Cold
001dM000023prsgQAA,Dummy Account 221,Customer,Finance,Cold
001dM000023prshQAA,Dummy Account 222,Customer,Retail,Cold
001dM000023prsiQAA,Dummy Account 223,Partner,Healthcare,Warm
001dM000023prsjQAA,Dummy Account 224,Customer,Finance,Cold
001dM000023prskQAA,Dummy Account 225,Customer,Technology,Hot
001dM000023prslQAA,Dummy Account 226,Customer,Technology,Hot
001dM000023prsmQAA,Dummy Account 227,Prospect,Retail,Hot
001dM000023prsnQAA,Dummy Account 228,Customer,Technology,Hot
001dM000023prsoQAA,Dummy Account 229,Prospect,Technology,Hot
001dM000023prspQAA,Dummy Account 230,Prospect,Technology,Hot
001dM000023prsqQAA,Dummy Account 231,Customer,Finance,Cold
001dM000023prsrQAA,Dummy Account 232,Prospect,Healthcare,Cold
001dM000023prssQAA,Dummy Account 233,Prospect,Retail,Cold
001dM000023prstQAA,Dummy Account 234,Customer,Finance,Warm
001dM000023prsuQAA,Dummy Account 235,Partner,Retail,Cold
001dM000023prsvQAA,Dummy Account 236,Customer,Healthcare,Warm
001dM000023prswQAA,Dummy Account 237,Customer,Technology,Hot
001dM000023prsxQAA,Dummy Account 238,Customer,Finance,Hot
001dM000023prsyQAA,Dummy Account 239,Partner,Healthcare,Hot
001dM000023prszQAA,Dummy Account 240,Prospect,Healthcare,Hot
001dM000023prt0QAA,Dummy Account 241,Prospect,Finance,Hot
001dM000023prt1QAA,Dummy Account 242,Partner,Retail,Hot
001dM000023prt2QAA,Dummy Account 243,Prospect,Technology,Cold
001dM000023prt3QAA,Dummy Account 244,Partner,Finance,Cold
001dM000023prt4QAA,Dummy Account 245,Prospect,Healthcare,Cold
001dM000023prt5QAA,Dummy Account 246,Prospect,Retail,Cold
001dM000023prt6QAA,Dummy Account 247,Prospect,Technology,Cold
001dM000023prt7QAA,Dummy Account 248,Prospect,Technology,Cold
001dM000023prt8QAA,Dummy Account 249,Partner,Healthcare,Cold
001dM000023prt9QAA,Dummy Account 250,Customer,Retail,Hot
001dM000023prtAQAQ,Dummy Account 251,Partner,Finance,Hot
001dM000023prtBQAQ,Dummy Account 252,Partner,Healthcare,Cold
001dM000023prtCQAQ,Dummy Account 253,Partner,Finance,Warm
001dM000023prtDQAQ,Dummy Account 254,Prospect,Finance,Warm
001dM000023prtEQAQ,Dummy Account 255,Customer,Retail,Cold
001dM000023prtFQAQ,Dummy Account 256,Customer,Technology,Hot
001dM000023prtGQAQ,Dummy Account 257,Customer,Finance,Warm
001dM000023prtHQAQ,Dummy Account 258,Partner,Technology,Cold
001dM000023prtIQAQ,Dummy Account 259,Prospect,Technology,Warm
001dM000023prtJQAQ,Dummy Account 260,Prospect,Retail,Warm
001dM000023prtKQAQ,Dummy Account 261,Prospect,Technology,Warm
001dM000023prtLQAQ,Dummy Account 262,Partner,Retail,Hot
001dM000023prtMQAQ,Dummy Account 263,Partner,Finance,Hot
001dM000023prtNQAQ,Dummy Account 264,Partner,Retail,Hot
001dM000023prtOQAQ,Dummy Account 265,Customer,Healthcare,Warm
001dM000023prtPQAQ,Dummy Account 266,Prospect,Healthcare,Warm
001dM000023prtQQAQ,Dummy Account 267,Prospect,Finance,Hot
001dM000023prtRQAQ,Dummy Account 268,Partner,Healthcare,Warm
001dM000023prtSQAQ,Dummy Account 269,Customer,Technology,Warm
001dM000023prtTQAQ,Dummy Account 270,Prospect,Retail,Warm
001dM000023prtUQAQ,Dummy Account 271,Prospect,Technology,Cold
001dM000023prtVQAQ,Dummy Account 272,Partner,Technology,Hot
001dM000023prtWQAQ,Dummy Account 273,Customer,Retail,Warm
001dM000023prtXQAQ,Dummy Account 274,Customer,Finance,Warm
001dM000023prtYQAQ,Dummy Account 275,Customer,Retail,Hot
001dM000023prtZQAQ,Dummy Account 276,Customer,Retail,Cold
001dM000023prtaQAA,Dummy Account 277,Customer,Technology,Warm
001dM000023prtbQAA,Dummy Account 278,Partner,Finance,Cold
001dM000023prtcQAA,Dummy Account 279,Prospect,Technology,Warm
001dM000023prtdQAA,Dummy Account 280,Customer,Healthcare,Warm
001dM000023prteQAA,Dummy Account 281,Customer,Retail,Hot
001dM000023prtfQAA,Dummy Account 282,Prospect,Finance,Hot
001dM000023prtgQAA,Dummy Account 283,Partner,Technology,Warm
001dM000023prthQAA,Dummy Account 284,Prospect,Finance,Cold
001dM000023prtiQAA,Dummy Account 285,Prospect,Healthcare,Cold
001dM000023prtjQAA,Dummy Account 286,Partner,Technology,Warm
001dM000023prtkQAA,Dummy Account 287,Prospect,Finance,Warm
001dM000023prtlQAA,Dummy Account 288,Partner,Technology,Cold
001dM000023prtmQAA,Dummy Account 289,Customer,Healthcare,Hot
001dM000023prtnQAA,Dummy Account 290,Prospect,Healthcare,Warm
001dM000023prtoQAA,Dummy Account 291,Prospect,Healthcare,Cold
001dM000023prtpQAA,Dummy Account 292,Prospect,Technology,Hot
001dM000023prtqQAA,Dummy Account 293,Partner,Healthcare,Warm
001dM000023prtrQAA,Dummy Account 294,Prospect,Technology,Warm
001dM000023prtsQAA,Dummy Account 295,Partner,Retail,Warm
001dM000023prttQAA,Dummy Account 296,Customer,Technology,Hot
001dM000023prtuQAA,Dummy Account 297,Prospect,Retail,Cold
001dM000023prtvQAA,Dummy Account 298,Prospect,Healthcare,Warm
001dM000023prtwQAA,Dummy Account 299,Customer,Technology,Hot
001dM000023pslBQAQ,Dummy Account 1,Customer,Retail,Warm
001dM000023pslCQAQ,Dummy Account 2,Partner,Retail,Hot
001dM000023pslDQAQ,Dummy Account 3,Customer,Retail,Warm
001dM000023pslEQAQ,Dummy Account 4,Partner,Retail,Warm
001dM000023pslFQAQ,Dummy Account 5,Partner,Technology,Cold
001dM000023pslGQAQ,Dummy Account 6,Prospect,Technology,Hot
001dM000023pslHQAQ,Dummy Account 7,Partner,Retail,Hot
001dM000023pslIQAQ,Dummy Account 8,Customer,Retail,Hot
001dM000023pslJQAQ,Dummy Account 9,Customer,Retail,Cold
001dM000023pslKQAQ,Dummy Account 10,Customer,Retail,Hot
001dM000023pslLQAQ,Dummy Account 11,Partner,Retail,Warm
001dM000023pslMQAQ,Dummy Account 12,Partner,Retail,Warm
001dM000023pslNQAQ,Dummy Account 13,Customer,Healthcare,Cold
001dM000023pslOQAQ,Dummy Account 14,Partner,Finance,Warm
001dM000023pslPQAQ,Dummy Account 15,Partner,Retail,Warm
001dM000023pslQQAQ,Dummy Account 16,Partner,Retail,Hot
001dM000023pslRQAQ,Dummy Account 17,Prospect,Finance,Warm
001dM000023pslSQAQ,Dummy Account 18,Partner,Retail,Warm
001dM000023pslTQAQ,Dummy Account 19,Partner,Finance,Warm
001dM000023pslUQAQ,Dummy Account 20,Prospect,Healthcare,Warm
001dM000023pslVQAQ,Dummy Account 21,Prospect,Technology,Cold
001dM000023pslWQAQ,Dummy Account 22,Prospect,Retail,Cold
001dM000023pslXQAQ,Dummy Account 23,Customer,Technology,Warm
001dM000023pslYQAQ,Dummy Account 24,Prospect,Retail,Hot
001dM000023pslZQAQ,Dummy Account 25,Partner,Healthcare,Warm
001dM000023pslaQAA,Dummy Account 26,Prospect,Retail,Hot
001dM000023pslbQAA,Dummy Account 27,Customer,Finance,Hot
001dM000023pslcQAA,Dummy Account 28,Partner,Technology,Warm
001dM000023psldQAA,Dummy Account 29,Customer,Finance,Hot
001dM000023psleQAA,Dummy Account 30,Partner,Technology,Cold
001dM000023pslfQAA,Dummy Account 31,Partner,Technology,Cold
001dM000023pslgQAA,Dummy Account 32,Partner,Healthcare,Cold
001dM000023pslhQAA,Dummy Account 33,Partner,Retail,Hot
001dM000023psliQAA,Dummy Account 34,Customer,Healthcare,Cold
001dM000023psljQAA,Dummy Account 35,Customer,Retail,Cold
001dM000023pslkQAA,Dummy Account 36,Prospect,Technology,Hot
001dM000023psllQAA,Dummy Account 37,Customer,Healthcare,Warm
001dM000023pslmQAA,Dummy Account 38,Prospect,Technology,Warm
001dM000023pslnQAA,Dummy Account 39,Prospect,Technology,Warm
001dM000023psloQAA,Dummy Account 40,Customer,Finance,Warm
001dM000023pslpQAA,Dummy Account 41,Partner,Technology,Warm
001dM000023pslqQAA,Dummy Account 42,Partner,Finance,Cold
001dM000023pslrQAA,Dummy Account 43,Prospect,Technology,Warm
001dM000023pslsQAA,Dummy Account 44,Partner,Healthcare,Cold
001dM000023psltQAA,Dummy Account 45,Customer,Retail,Warm
001dM000023psluQAA,Dummy Account 46,Partner,Technology,Hot
001dM000023pslvQAA,Dummy Account 47,Partner,Retail,Cold
001dM000023pslwQAA,Dummy Account 48,Prospect,Retail,Cold
001dM000023pslxQAA,Dummy Account 49,Partner,Healthcare,Hot
001dM000023pslyQAA,Dummy Account 50,Prospect,Technology,Cold
001dM000023pslzQAA,Dummy Account 51,Prospect,Retail,Cold
001dM000023psm0QAA,Dummy Account 52,Partner,Healthcare,Hot
001dM000023psm1QAA,Dummy Account 53,Customer,Finance,Warm
001dM000023psm2QAA,Dummy Account 54,Prospect,Retail,Hot
001dM000023psm3QAA,Dummy Account 55,Partner,Retail,Warm
001dM000023psm4QAA,Dummy Account 56,Customer,Healthcare,Hot
001dM000023psm5QAA,Dummy Account 57,Customer,Retail,Hot
001dM000023psm6QAA,Dummy Account 58,Customer,Retail,Warm
001dM000023psm7QAA,Dummy Account 59,Customer,Healthcare,Warm
001dM000023psm8QAA,Dummy Account 60,Prospect,Healthcare,Warm
001dM000023psm9QAA,Dummy Account 61,Partner,Finance,Cold
001dM000023psmAQAQ,Dummy Account 62,Prospect,Retail,Warm
001dM000023psmBQAQ,Dummy Account 63,Prospect,Finance,Hot
001dM000023psmCQAQ,Dummy Account 64,Customer,Healthcare,Hot
001dM000023psmDQAQ,Dummy Account 65,Partner,Finance,Hot
001dM000023psmEQAQ,Dummy Account 66,Prospect,Healthcare,Cold
001dM000023psmFQAQ,Dummy Account 67,Partner,Technology,Hot
001dM000023psmGQAQ,Dummy Account 68,Customer,Finance,Cold
001dM000023psmHQAQ,Dummy Account 69,Prospect,Technology,Warm
001dM000023psmIQAQ,Dummy Account 70,Partner,Technology,Cold
001dM000023psmJQAQ,Dummy Account 71,Partner,Finance,Warm
001dM000023psmKQAQ,Dummy Account 72,Prospect,Finance,Warm
001dM000023psmLQAQ,Dummy Account 73,Partner,Healthcare,Warm
001dM000023psmMQAQ,Dummy Account 74,Prospect,Retail,Hot
001dM000023psmNQAQ,Dummy Account 75,Partner,Finance,Hot
001dM000023psmOQAQ,Dummy Account 76,Customer,Healthcare,Hot
001dM000023psmPQAQ,Dummy Account 77,Prospect,Healthcare,Warm
001dM000023psmQQAQ,Dummy Account 78,Prospect,Healthcare,Warm
001dM000023psmRQAQ,Dummy Account 79,Partner,Healthcare,Cold
001dM000023psmSQAQ,Dummy Account 80,Prospect,Healthcare,Hot
001dM000023psmTQAQ,Dummy Account 81,Partner,Technology,Hot
001dM000023psmUQAQ,Dummy Account 82,Customer,Retail,Hot
001dM000023psmVQAQ,Dummy Account 83,Prospect,Technology,Warm
001dM000023psmWQAQ,Dummy Account 84,Partner,Healthcare,Cold
001dM000023psmXQAQ,Dummy Account 85,Customer,Healthcare,Hot
001dM000023psmYQAQ,Dummy Account 86,Partner,Finance,Warm
001dM000023psmZQAQ,Dummy Account 87,Customer,Finance,Warm
001dM000023psmaQAA,Dummy Account 88,Partner,Technology,Warm
001dM000023psmbQAA,Dummy Account 89,Customer,Healthcare,Warm
001dM000023psmcQAA,Dummy Account 90,Partner,Retail,Hot
001dM000023psmdQAA,Dummy Account 91,Customer,Healthcare,Cold
001dM000023psmeQAA,Dummy Account 92,Prospect,Healthcare,Warm
001dM000023psmfQAA,Dummy Account 93,Prospect,Healthcare,Warm
001dM000023psmgQAA,Dummy Account 94,Customer,Healthcare,Hot
001dM000023psmhQAA,Dummy Account 95,Prospect,Technology,Warm
001dM000023psmiQAA,Dummy Account 96,Partner,Finance,Cold
001dM000023psmjQAA,Dummy Account 97,Customer,Healthcare,Warm
001dM000023psmkQAA,Dummy Account 98,Partner,Finance,Cold
001dM000023psmlQAA,Dummy Account 99,Customer,Retail,Hot
001dM000023psmmQAA,Dummy Account 100,Prospect,Finance,Cold
001dM000023psmnQAA,Dummy Account 101,Partner,Finance,Hot
001dM000023psmoQAA,Dummy Account 102,Partner,Technology,Cold
001dM000023psmpQAA,Dummy Account 103,Customer,Technology,Cold
001dM000023psmqQAA,Dummy Account 104,Prospect,Finance,Cold
001dM000023psmrQAA,Dummy Account 105,Prospect,Finance,Warm
001dM000023psmsQAA,Dummy Account 106,Customer,Healthcare,Cold
001dM000023psmtQAA,Dummy Account 107,Partner,Retail,Warm
001dM000023psmuQAA,Dummy Account 108,Partner,Retail,Cold
001dM000023psmvQAA,Dummy Account 109,Prospect,Technology,Warm
001dM000023psmwQAA,Dummy Account 110,Partner,Technology,Cold
001dM000023psmxQAA,Dummy Account 111,Customer,Healthcare,Warm
001dM000023psmyQAA,Dummy Account 112,Partner,Finance,Cold
001dM000023psmzQAA,Dummy Account 113,Customer,Healthcare,Hot
001dM000023psn0QAA,Dummy Account 114,Customer,Retail,Warm
001dM000023psn1QAA,Dummy Account 115,Customer,Finance,Warm
001dM000023psn2QAA,Dummy Account 116,Prospect,Healthcare,Warm
001dM000023psn3QAA,Dummy Account 117,Partner,Retail,Hot
001dM000023psn4QAA,Dummy Account 118,Partner,Technology,Warm
001dM000023psn5QAA,Dummy Account 119,Prospect,Healthcare,Hot
001dM000023psn6QAA,Dummy Account 120,Prospect,Technology,Warm
001dM000023psn7QAA,Dummy Account 121,Prospect,Healthcare,Hot
001dM000023psn8QAA,Dummy Account 122,Prospect,Retail,Warm
001dM000023psn9QAA,Dummy Account 123,Customer,Healthcare,Hot
001dM000023psnAQAQ,Dummy Account 124,Partner,Healthcare,Cold
001dM000023psnBQAQ,Dummy Account 125,Customer,Technology,Warm
001dM000023psnCQAQ,Dummy Account 126,Prospect,Retail,Warm
001dM000023psnDQAQ,Dummy Account 127,Customer,Healthcare,Cold
001dM000023psnEQAQ,Dummy Account 128,Customer,Finance,Hot
001dM000023psnFQAQ,Dummy Account 129,Partner,Retail,Hot
001dM000023psnGQAQ,Dummy Account 130,Partner,Healthcare,Warm
001dM000023psnHQAQ,Dummy Account 131,Prospect,Healthcare,Warm
001dM000023psnIQAQ,Dummy Account 132,Customer,Finance,Hot
001dM000023psnJQAQ,Dummy Account 133,Prospect,Retail,Hot
001dM000023psnKQAQ,Dummy Account 134,Customer,Technology,Warm
001dM000023psnLQAQ,Dummy Account 135,Prospect,Technology,Cold
001dM000023psnMQAQ,Dummy Account 136,Customer,Healthcare,Hot
001dM000023psnNQAQ,Dummy Account 137,Customer,Retail,Warm
001dM000023psnOQAQ,Dummy Account 138,Partner,Technology,Warm
001dM000023psnPQAQ,Dummy Account 139,Prospect,Technology,Warm
001dM000023psnQQAQ,Dummy Account 140,Customer,Technology,Cold
001dM000023psnRQAQ,Dummy Account 141,Partner,Retail,Warm
001dM000023psnSQAQ,Dummy Account 142,Partner,Finance,Warm
001dM000023psnTQAQ,Dummy Account 143,Partner,Retail,Hot
001dM000023psnUQAQ,Dummy Account 144,Partner,Finance,Cold
001dM000023psnVQAQ,Dummy Account 145,Partner,Healthcare,Cold
001dM000023psnWQAQ,Dummy Account 146,Partner,Technology,Cold
001dM000023psnXQAQ,Dummy Account 147,Partner,Retail,Warm
001dM000023psnYQAQ,Dummy Account 148,Customer,Retail,Cold
001dM000023psnZQAQ,Dummy Account 149,Prospect,Finance,Warm
001dM000023psnaQAA,Dummy Account 150,Partner,Finance,Cold
001dM000023psnbQAA,Dummy Account 151,Partner,Retail,Cold
001dM000023psncQAA,Dummy Account 152,Prospect,Retail,Hot
001dM000023psndQAA,Dummy Account 153,Partner,Finance,Warm
001dM000023psneQAA,Dummy Account 154,Customer,Finance,Warm
001dM000023psnfQAA,Dummy Account 155,Customer,Healthcare,Warm
001dM000023psngQAA,Dummy Account 156,Prospect,Retail,Warm
001dM000023psnhQAA,Dummy Account 157,Prospect,Retail,Warm
001dM000023psniQAA,Dummy Account 158,Customer,Finance,Cold
001dM000023psnjQAA,Dummy Account 159,Customer,Technology,Warm
001dM000023psnkQAA,Dummy Account 160,Prospect,Retail,Cold
001dM000023psnlQAA,Dummy Account 161,Prospect,Healthcare,Cold
001dM000023psnmQAA,Dummy Account 162,Partner,Technology,Warm
001dM000023psnnQAA,Dummy Account 163,Partner,Technology,Warm
001dM000023psnoQAA,Dummy Account 164,Partner,Technology,Hot
001dM000023psnpQAA,Dummy Account 165,Customer,Healthcare,Cold
001dM000023psnqQAA,Dummy Account 166,Customer,Healthcare,Hot
001dM000023psnrQAA,Dummy Account 167,Partner,Technology,Hot
001dM000023psnsQAA,Dummy Account 168,Partner,Healthcare,Cold
001dM000023psntQAA,Dummy Account 169,Partner,Finance,Hot
001dM000023psnuQAA,Dummy Account 170,Prospect,Technology,Hot
001dM000023psnvQAA,Dummy Account 171,Customer,Technology,Cold
001dM000023psnwQAA,Dummy Account 172,Partner,Finance,Warm
001dM000023psnxQAA,Dummy Account 173,Partner,Healthcare,Warm
001dM000023psnyQAA,Dummy Account 174,Prospect,Technology,Hot
001dM000023psnzQAA,Dummy Account 175,Prospect,Retail,Hot
001dM000023pso0QAA,Dummy Account 176,Prospect,Finance,Cold
001dM000023pso1QAA,Dummy Account 177,Partner,Finance,Cold
001dM000023pso2QAA,Dummy Account 178,Partner,Finance,Cold
001dM000023pso3QAA,Dummy Account 179,Partner,Retail,Cold
001dM000023pso4QAA,Dummy Account 180,Partner,Finance,Warm
001dM000023pso5QAA,Dummy Account 181,Customer,Technology,Hot
001dM000023pso6QAA,Dummy Account 182,Customer,Retail,Cold
001dM000023pso7QAA,Dummy Account 183,Partner,Technology,Hot
001dM000023pso8QAA,Dummy Account 184,Partner,Finance,Cold
001dM000023pso9QAA,Dummy Account 185,Partner,Retail,Warm
001dM000023psoAQAQ,Dummy Account 186,Customer,Technology,Warm
001dM000023psoBQAQ,Dummy Account 187,Prospect,Healthcare,Cold
001dM000023psoCQAQ,Dummy Account 188,Prospect,Retail,Hot
001dM000023psoDQAQ,Dummy Account 189,Prospect,Retail,Warm
001dM000023psoEQAQ,Dummy Account 190,Prospect,Healthcare,Warm
001dM000023psoFQAQ,Dummy Account 191,Customer,Retail,Warm
001dM000023psoGQAQ,Dummy Account 192,Partner,Technology,Cold
001dM000023psoHQAQ,Dummy Account 193,Partner,Finance,Cold
001dM000023psoIQAQ,Dummy Account 194,Customer,Technology,Hot
001dM000023psoJQAQ,Dummy Account 195,Partner,Retail,Hot
001dM000023psoKQAQ,Dummy Account 196,Prospect,Healthcare,Cold
001dM000023psoLQAQ,Dummy Account 197,Prospect,Technology,Hot
001dM000023psoMQAQ,Dummy Account 198,Customer,Healthcare,Hot
001dM000023psoNQAQ,Dummy Account 199,Partner,Healthcare,Hot
001dM000023psoOQAQ,Dummy Account 200,Partner,Finance,Cold
001dM000023psoPQAQ,Dummy Account 300,Customer,Technology,Cold
001dM000023psoQQAQ,Dummy Account 301,Partner,Finance,Cold
001dM000023psoRQAQ,Dummy Account 302,Prospect,Finance,Warm
001dM000023psoSQAQ,Dummy Account 303,Partner,Healthcare,Cold
001dM000023psoTQAQ,Dummy Account 304,Partner,Technology,Hot
001dM000023psoUQAQ,Dummy Account 305,Customer,Finance,Cold
001dM000023psoVQAQ,Dummy Account 306,Customer,Technology,Cold
001dM000023psoWQAQ,Dummy Account 307,Partner,Healthcare,Cold
001dM000023psoXQAQ,Dummy Account 308,Prospect,Finance,Cold
001dM000023psoYQAQ,Dummy Account 309,Prospect,Finance,Cold
001dM000023psoZQAQ,Dummy Account 310,Customer,Technology,Hot
001dM000023psoaQAA,Dummy Account 311,Customer,Retail,Cold
001dM000023psobQAA,Dummy Account 312,Partner,Retail,Hot
001dM000023psocQAA,Dummy Account 313,Prospect,Finance,Cold
001dM000023psodQAA,Dummy Account 314,Partner,Healthcare,Warm
001dM000023psoeQAA,Dummy Account 315,Partner,Healthcare,Hot
001dM000023psofQAA,Dummy Account 316,Prospect,Finance,Hot
001dM000023psogQAA,Dummy Account 317,Prospect,Retail,Warm
001dM000023psohQAA,Dummy Account 318,Customer,Technology,Cold
001dM000023psoiQAA,Dummy Account 319,Partner,Technology,Hot
001dM000023psojQAA,Dummy Account 320,Partner,Healthcare,Hot
001dM000023psokQAA,Dummy Account 321,Partner,Finance,Cold
001dM000023psolQAA,Dummy Account 322,Prospect,Technology,Cold
001dM000023psomQAA,Dummy Account 323,Partner,Finance,Hot
001dM000023psonQAA,Dummy Account 324,Customer,Healthcare,Warm
001dM000023psooQAA,Dummy Account 325,Partner,Finance,Hot
001dM000023psopQAA,Dummy Account 326,Customer,Retail,Warm
001dM000023psoqQAA,Dummy Account 327,Prospect,Healthcare,Hot
001dM000023psorQAA,Dummy Account 328,Prospect,Technology,Warm
001dM000023psosQAA,Dummy Account 329,Prospect,Finance,Warm
